Price,Close,High,Low,Open,Volume
Ticker,TGT,TGT,TGT,TGT,TGT
Date,,,,,
2024-03-01,150.64810180664062,150.8906288662063,147.45645221593412,148.65939176034362,4284000
2024-03-04,145.99160766601562,150.14367012724344,145.6035554530589,148.61089719209062,9096100
2024-03-05,163.5408477783203,165.3743517475122,160.27158776831052,161.09617088517217,22986800
2024-03-06,168.3525848388672,170.28310565008636,166.47058720498822,167.07204960330637,8955200
2024-03-07,166.41236877441406,170.03088333710312,166.19895857007663,169.76894995527948,3644700
2024-03-08,164.6467742919922,167.13994481099755,164.38484091828252,166.2183449288958,3361800
2024-03-11,163.0460968017578,165.48106312233392,161.69763215578558,165.10272150594676,3142400
2024-03-12,162.56105041503906,164.0065022681234,162.52223779461892,163.59905856977684,2292100
2024-03-13,161.6879425048828,162.53193195729014,159.28207815609804,162.24091132037546,5546300
2024-03-14,159.39849853515625,162.1730089719731,158.16645680202117,161.7752610010327,3365900
2024-03-15,159.31118774414062,160.31039811854728,157.84632952600032,158.00153560545948,5074900
2024-03-18,162.5804443359375,163.1625152294601,158.554500864219,159.07835282624714,3189600
2024-03-19,163.18191528320312,163.5699526622215,161.32900497263452,162.0759924700559,2290500
2024-03-20,165.3646697998047,165.47138230650484,162.37673441487829,162.90058639152028,2969700
2024-03-21,165.0833282470703,165.7721116558037,163.91920124328746,165.56838239886966,2624300
2024-03-22,163.58935546875,165.0833156289228,163.45354090873428,164.9183990062378,2443600
2024-03-25,167.49888610839844,168.39138388004028,164.6564613723853,164.91839473229777,4262600
2024-03-26,167.47947692871094,168.99284333306122,167.0138291433746,167.46978117579758,3512900
2024-03-27,169.4488067626953,170.23459207913902,168.35257970002942,168.8958527559182,4747100
2024-03-28,171.91287231445312,172.0971804292843,169.4681956240281,169.76892678304424,3716200
2024-04-01,172.50465393066406,176.42388469773888,172.34943305999178,173.42625379593065,3917400
2024-04-02,170.97189331054688,172.5725660956128,169.8562598761778,172.3397347730288,3022100
2024-04-03,170.24429321289062,171.89347419105655,169.86595160729564,171.25319922691847,3033900
2024-04-04,167.07205200195312,171.93228923829437,166.83922068183676,171.55394759477892,3614400
2024-04-05,166.635498046875,167.38247074054922,164.94750436494098,166.48997292794368,2333200
2024-04-08,164.62738037109375,166.9847513065293,164.54976992849933,165.7915074046533,2122900
2024-04-09,166.49969482421875,166.60640733096557,164.20052805206976,164.91841353406454,1847100
2024-04-10,166.48995971679688,166.72279100700527,163.70575400043103,164.82137247699322,2148700
2024-04-11,166.2086639404297,167.8772514721737,165.2967597309093,167.62501382964678,2247900
2024-04-12,161.1543731689453,165.9467101560508,160.82453992597027,165.7138936563869,3550800
2024-04-15,160.0775604248047,164.72438733111852,160.02906685341,164.12291013744294,5075400
2024-04-16,158.43807983398438,161.037962729391,157.36125912965065,160.12605864430236,3450600
2024-04-17,159.5537109375,162.91998787318198,158.97164004499356,161.7752523986334,3700200
2024-04-18,161.6006317138672,162.52223157744433,160.15516511340064,160.76633803887927,3169500
2024-04-19,163.2692413330078,163.4341579792848,161.78497671383602,162.32823503161407,3376600
2024-04-22,162.1147918701172,164.03560207956812,161.06707317332288,163.71546457754675,2155500
2024-04-23,161.53273010253906,162.98789257414592,161.1349969436686,162.62895723467324,1890300
2024-04-24,160.397705078125,161.5618320943459,159.86414254490933,160.09697386922474,2631400
2024-04-25,159.52459716796875,160.21336571079576,158.30225134393083,158.99103468943449,3141700
2024-04-26,159.8156280517578,161.30958814652675,159.23355721850038,160.21336115838497,2085500
