Datetime,Price,Close,High,Low,Open,Volume
2025-01-16 14:30:00+00:00,78.5999984741211,78.76000213623047,77.76000213623047,77.83000183105469,5366850
2025-01-16 15:30:00+00:00,78.3499984741211,78.61000061035156,77.98999786376953,78.5999984741211,3038107
2025-01-16 16:30:00+00:00,78.26000213623047,78.52999877929688,78.16000366210938,78.3499984741211,2520674
2025-01-16 17:30:00+00:00,78.21499633789062,78.38500213623047,78.0999984741211,78.25499725341797,1620140
2025-01-16 18:30:00+00:00,78.2750015258789,78.27999877929688,78.07499694824219,78.21499633789062,1288685
2025-01-16 19:30:00+00:00,78.36000061035156,78.38999938964844,78.1500015258789,78.2750015258789,1659092
2025-01-16 20:30:00+00:00,78.5199966430664,78.7300033569336,78.3499984741211,78.36499786376953,2299728
2025-01-17 14:30:00+00:00,79.01139831542969,79.1500015258789,78.16000366210938,78.55000305175781,4727934
2025-01-17 15:30:00+00:00,79.16000366210938,79.30000305175781,78.91000366210938,79.01499938964844,2500333
2025-01-17 16:30:00+00:00,79.48500061035156,79.69000244140625,79.16999816894531,79.16999816894531,1969183
2025-01-17 17:30:00+00:00,79.33499908447266,79.5,79.12999725341797,79.4800033569336,1461336
2025-01-17 18:30:00+00:00,79.71260070800781,79.81999969482422,79.26499938964844,79.33499908447266,1494082
2025-01-17 19:30:00+00:00,80.37999725341797,80.4000015258789,79.66000366210938,79.70999908447266,2479658
2025-01-17 20:30:00+00:00,79.99500274658203,80.44999694824219,79.87000274658203,80.37999725341797,3949090
2025-01-21 14:30:00+00:00,81.2300033569336,81.44000244140625,79.92040252685547,80.42500305175781,4694515
2025-01-21 15:30:00+00:00,81.78500366210938,81.80000305175781,80.95999908447266,81.21499633789062,2469380
2025-01-21 16:30:00+00:00,81.5,81.83999633789062,81.37999725341797,81.77999877929688,1941738
2025-01-21 17:30:00+00:00,81.5,81.66999816894531,81.4000015258789,81.50499725341797,1620870
2025-01-21 18:30:00+00:00,81.45999908447266,81.58999633789062,81.25499725341797,81.49747467041016,1468160
2025-01-21 19:30:00+00:00,81.4749984741211,81.58000183105469,81.41000366210938,81.45999908447266,1911162
2025-01-21 20:30:00+00:00,81.68000030517578,81.84500122070312,81.44999694824219,81.4800033569336,2773520
2025-01-22 14:30:00+00:00,81.94999694824219,82.02999877929688,81.2300033569336,81.47000122070312,2950279
2025-01-22 15:30:00+00:00,81.56999969482422,81.95999908447266,81.45999908447266,81.95999908447266,1551870
2025-01-22 16:30:00+00:00,81.98999786376953,81.98999786376953,81.56500244140625,81.56500244140625,2011887
2025-01-22 17:30:00+00:00,82.05999755859375,82.08999633789062,81.7249984741211,81.98999786376953,1444665
2025-01-22 18:30:00+00:00,81.94499969482422,82.2750015258789,81.86000061035156,82.06999969482422,1231805
2025-01-22 19:30:00+00:00,81.97100067138672,82.16999816894531,81.94000244140625,81.94999694824219,1226632
2025-01-22 20:30:00+00:00,81.69000244140625,82.01399993896484,81.62000274658203,81.9800033569336,1875748
2025-01-23 14:30:00+00:00,82.3855972290039,82.6500015258789,81.80010223388672,82.0,2053167
2025-01-23 15:30:00+00:00,82.49600219726562,82.7699966430664,82.2300033569336,82.37999725341797,2078160
2025-01-23 16:30:00+00:00,82.53500366210938,82.58000183105469,82.37000274658203,82.49500274658203,1006050
2025-01-23 17:30:00+00:00,82.30000305175781,82.6050033569336,82.28500366210938,82.52999877929688,1331268
2025-01-23 18:30:00+00:00,82.26499938964844,82.33000183105469,82.16000366210938,82.29499816894531,817794
2025-01-23 19:30:00+00:00,82.01000213623047,82.30500030517578,81.9800033569336,82.26000213623047,1097484
2025-01-23 20:30:00+00:00,82.0,82.0353012084961,81.80999755859375,82.00499725341797,1625576
2025-01-24 14:30:00+00:00,81.83999633789062,82.12000274658203,81.33999633789062,81.48999786376953,3857108
2025-01-24 15:30:00+00:00,81.88500213623047,81.97000122070312,81.70999908447266,81.8499984741211,1613274
2025-01-24 16:30:00+00:00,81.79499816894531,82.06999969482422,81.72000122070312,81.88500213623047,1270185
2025-01-24 17:30:00+00:00,81.5999984741211,81.875,81.55400085449219,81.80000305175781,881642
2025-01-24 18:30:00+00:00,81.55000305175781,81.69000244140625,81.51499938964844,81.61000061035156,1856336
2025-01-24 19:30:00+00:00,81.4000015258789,81.62000274658203,81.3550033569336,81.55000305175781,1539974
2025-01-24 20:30:00+00:00,81.5,81.68000030517578,81.34500122070312,81.4000015258789,2329798
2025-01-27 14:30:00+00:00,80.82350158691406,81.41000366210938,80.6449966430664,80.75,2985609
2025-01-27 15:30:00+00:00,80.54000091552734,81.08999633789062,80.5,80.81999969482422,1286550
2025-01-27 16:30:00+00:00,80.51499938964844,80.69000244140625,80.25,80.52999877929688,1177746
2025-01-27 17:30:00+00:00,80.30030059814453,80.58799743652344,80.22000122070312,80.51000213623047,869671
2025-01-27 18:30:00+00:00,80.63999938964844,80.66999816894531,80.21499633789062,80.30500030517578,862557
2025-01-27 19:30:00+00:00,80.62999725341797,80.81500244140625,80.33999633789062,80.61499786376953,1016874
2025-01-27 20:30:00+00:00,81.08000183105469,81.12000274658203,80.56999969482422,80.63999938964844,1280213
2025-01-28 14:30:00+00:00,80.22049713134766,81.4000015258789,80.08000183105469,81.22000122070312,2386098
2025-01-28 15:30:00+00:00,79.86000061035156,80.37000274658203,79.80999755859375,80.2249984741211,2459740
