Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Datetime,,,,,
2025-01-16 14:30:00+00:00,194.16000366210938,195.05999755859375,193.4499969482422,194.3800048828125,4411436
2025-01-16 15:30:00+00:00,195.25999450683594,195.47999572753906,193.9499969482422,194.1750030517578,1883834
2025-01-16 16:30:00+00:00,194.52000427246094,195.4199981689453,194.13009643554688,195.27000427246094,1318079
2025-01-16 17:30:00+00:00,194.06500244140625,194.50999450683594,194.02999877929688,194.50999450683594,1244567
2025-01-16 18:30:00+00:00,194.0659942626953,194.2010955810547,193.32000732421875,194.06500244140625,1409244
2025-01-16 19:30:00+00:00,193.77000427246094,194.28700256347656,193.66000366210938,194.07000732421875,1107191
2025-01-16 20:30:00+00:00,192.8800048828125,193.88999938964844,192.80999755859375,193.72999572753906,1734777
2025-01-17 14:30:00+00:00,194.65499877929688,196.8300018310547,193.75,196.52499389648438,8751680
2025-01-17 15:30:00+00:00,196.14999389648438,196.19000244140625,194.3300018310547,194.63999938964844,2158588
2025-01-17 16:30:00+00:00,196.0496063232422,196.1999969482422,195.4600067138672,196.15499877929688,1450316
2025-01-17 17:30:00+00:00,196.7100067138672,197.22999572753906,195.8800048828125,196.0449981689453,2095798
2025-01-17 18:30:00+00:00,195.96499633789062,196.8300018310547,195.86000061035156,196.69500732421875,3579613
2025-01-17 19:30:00+00:00,195.9600067138672,196.05999755859375,195.6199951171875,195.97999572753906,1575504
2025-01-17 20:30:00+00:00,195.99000549316406,196.47999572753906,195.82009887695312,195.9499969482422,2857571
2025-01-21 14:30:00+00:00,200.1300048828125,202.2899932861328,198.07000732421875,198.98500061035156,9088929
2025-01-21 15:30:00+00:00,198.3300018310547,200.22999572753906,198.24029541015625,200.10000610351562,2533354
2025-01-21 16:30:00+00:00,199.60000610351562,199.6977996826172,197.8699951171875,198.32000732421875,2004261
2025-01-21 17:30:00+00:00,199.59500122070312,200.0,199.44000244140625,199.60000610351562,1687615
2025-01-21 18:30:00+00:00,199.01800537109375,199.7899932861328,198.97999572753906,199.58999633789062,1736639
2025-01-21 19:30:00+00:00,199.05999755859375,199.27999877929688,198.72999572753906,199.02000427246094,1883169
2025-01-21 20:30:00+00:00,198.0500030517578,199.10000610351562,197.9066925048828,199.05999755859375,2528113
2025-01-22 14:30:00+00:00,199.42999267578125,200.47999572753906,198.8000030517578,199.0,5460749
2025-01-22 15:30:00+00:00,199.8800048828125,199.99000549316406,198.97000122070312,199.41769409179688,1894040
2025-01-22 16:30:00+00:00,200.2899932861328,200.3199005126953,199.6699981689453,199.89999389648438,1767055
2025-01-22 17:30:00+00:00,198.6479949951172,200.27499389648438,198.41000366210938,200.27000427246094,2893263
