Price,Close,High,Low,Open,Volume
Ticker,OXY,OXY,OXY,OXY,OXY
Date,,,,,
2024-03-01,60.382171630859375,60.61834490427891,59.85077613480567,60.008226235054195,7653400
2024-03-04,59.713008880615234,60.657709499735184,59.575240509565226,60.56914358207353,6359300
2024-03-05,59.61460494995117,60.165678443174315,59.05368495963863,59.46699383346262,6543000
2024-03-06,60.116477966308594,60.687233210763715,59.78189601131533,60.32313053306441,7919100
2024-03-07,60.294246673583984,60.630037882844896,59.909075179794094,59.958455464323066,7403300
2024-03-08,60.047340393066406,60.49177048070519,59.899199542169576,60.1658538272787,5282500
2024-03-11,60.75843048095703,60.797936216118906,59.53377906325882,59.938703429982354,6760600
2024-03-12,60.38313293457031,60.718924145176125,60.096722008691245,60.66954386044937,7124900
2024-03-13,61.291744232177734,61.67691571642016,60.77818099736313,60.87694156397304,8672400
2024-03-14,61.8053092956543,62.04233616952076,61.35100088037416,61.43001234997914,7433700
2024-03-15,61.87444305419922,62.229983368483246,61.43988750206162,61.58803212528567,9779900
2024-03-18,62.41763687133789,62.644789208910325,61.52877662216364,62.13122592799569,6797600
2024-03-19,63.26698303222656,63.29661044922774,62.10159400964806,62.28924059644583,6956000
2024-03-20,63.00033187866211,63.29661359836288,62.83243438319576,63.15835105632048,6313600
2024-03-21,63.13859558105469,63.50401797537354,62.95094899266943,63.06946242915095,5371100
2024-03-22,63.02008056640625,63.484259750782336,62.74354419824219,63.2077271500924,4927200
2024-03-25,63.75092315673828,64.07683228141079,63.2768618759307,63.29661097577965,6921300
2024-03-26,62.53614807128906,63.899062047815384,62.50652065320459,63.829928893968734,6182700
2024-03-27,63.40524673461914,63.41512505153055,62.15097174500065,62.30899090831689,5725700
2024-03-28,64.18547821044922,64.3237445294079,63.56327977513515,63.869439833550906,7159600
2024-04-01,65.55826568603516,65.71628863007444,63.7706744575457,64.4817626358251,8035300
2024-04-02,66.42737579345703,67.33598510295485,65.66690357304688,65.90393798548433,11722100
2024-04-03,66.8718032836914,67.0396970108515,66.2199774756204,66.75328607542907,8505900
2024-04-04,66.79279327392578,67.2964820013829,66.38787265632412,66.8718047478306,7475700
2024-04-05,68.39273834228516,68.71865500486709,66.7236568293188,67.15821237942802,12354100
2024-04-08,67.87918090820312,68.34335635490655,67.10883035474603,68.14583520886035,7830400
2024-04-09,67.701416015625,68.32361447286135,67.22735466610001,68.14584240865817,4833500
2024-04-10,68.08657836914062,68.63964358975949,67.31623537329337,67.41499594341123,8136300
2024-04-11,68.40261840820312,68.63964528934473,67.48413076696215,68.59026123558874,7078400
2024-04-12,68.15571594238281,70.30872966437289,67.86930499600008,69.07420362045539,14688500
2024-04-15,67.49400329589844,68.58039222704662,67.40512103877661,68.3828635418611,9248600
2024-04-16,65.99281311035156,67.20758985428967,64.82742041407391,67.01006119859562,12448000
2024-04-17,65.16322326660156,66.22984799695664,64.6990402880926,65.8644331257507,7053800
2024-04-18,65.22247314453125,65.55826057199775,64.82742335019857,65.26197887745933,7017500
2024-04-19,65.80516815185547,66.78291812385595,65.30148699228376,65.3508635090338,9792200
2024-04-22,66.17059326171875,66.74341513117804,65.06445525879208,65.29161135700824,6274000
2024-04-23,66.5557632446289,66.66440213238126,65.58789910731514,65.80516934787133,5385800
2024-04-24,66.49651336669922,66.68415620366575,65.92369146765616,66.26935725675142,5285800
