Price,Close,High,Low,Open,Volume
Ticker,Z,Z,Z,Z,Z
Datetime,,,,,
2025-01-16 14:30:00+00:00,75.66999816894531,75.77999877929688,74.63999938964844,75.08000183105469,170773
2025-01-16 15:30:00+00:00,76.30999755859375,76.37999725341797,75.55000305175781,75.7300033569336,251243
2025-01-16 16:30:00+00:00,76.7300033569336,76.7750015258789,76.0999984741211,76.3499984741211,115729
2025-01-16 17:30:00+00:00,76.66000366210938,76.7699966430664,76.31999969482422,76.70500183105469,110444
2025-01-16 18:30:00+00:00,76.68579864501953,76.7750015258789,76.3499984741211,76.61000061035156,187984
2025-01-16 19:30:00+00:00,76.66999816894531,76.91999816894531,76.51000213623047,76.69750213623047,230433
2025-01-16 20:30:00+00:00,76.54000091552734,77.04000091552734,76.4000015258789,76.75,357125
2025-01-17 14:30:00+00:00,77.375,78.5,76.95999908447266,77.99109649658203,488389
2025-01-17 15:30:00+00:00,77.6500015258789,77.79000091552734,77.37000274658203,77.41000366210938,249235
2025-01-17 16:30:00+00:00,78.13880157470703,78.18000030517578,77.37000274658203,77.6449966430664,210071
2025-01-17 17:30:00+00:00,78.12999725341797,78.37000274658203,77.97000122070312,78.16000366210938,194471
2025-01-17 18:30:00+00:00,78.2249984741211,78.37000274658203,78.08000183105469,78.15499877929688,151521
2025-01-17 19:30:00+00:00,78.00499725341797,78.36990356445312,77.91500091552734,78.20999908447266,259735
2025-01-17 20:30:00+00:00,77.87999725341797,78.37999725341797,77.76000213623047,78.00499725341797,571805
2025-01-21 14:30:00+00:00,78.25,79.08000183105469,77.58000183105469,79.0,263663
2025-01-21 15:30:00+00:00,78.36000061035156,78.43990325927734,78.06999969482422,78.2300033569336,158014
2025-01-21 16:30:00+00:00,78.43209838867188,78.5999984741211,77.94999694824219,78.37000274658203,197574
2025-01-21 17:30:00+00:00,77.9749984741211,78.52999877929688,77.93000030517578,78.48999786376953,160885
2025-01-21 18:30:00+00:00,78.13999938964844,78.30999755859375,77.74980163574219,77.94999694824219,140860
2025-01-21 19:30:00+00:00,78.01000213623047,78.1500015258789,77.87000274658203,78.13999938964844,150688
2025-01-21 20:30:00+00:00,78.12000274658203,78.18000030517578,77.7699966430664,77.9800033569336,404344
2025-01-22 14:30:00+00:00,79.12000274658203,79.66999816894531,78.26000213623047,78.26000213623047,342501
2025-01-22 15:30:00+00:00,79.7249984741211,79.7249984741211,78.98999786376953,79.12000274658203,164995
2025-01-22 16:30:00+00:00,79.47000122070312,79.79000091552734,79.47000122070312,79.7249984741211,202422
2025-01-22 17:30:00+00:00,79.28500366210938,79.68000030517578,79.19999694824219,79.48500061035156,161378
2025-01-22 18:30:00+00:00,79.18000030517578,79.54000091552734,79.16000366210938,79.2699966430664,168023
2025-01-22 19:30:00+00:00,79.30999755859375,79.30999755859375,79.08000183105469,79.2300033569336,144706
2025-01-22 20:30:00+00:00,79.12000274658203,79.36000061035156,79.04000091552734,79.30000305175781,339620
2025-01-23 14:30:00+00:00,78.63999938964844,78.76499938964844,78.30000305175781,78.4800033569336,139899
