time,open,high,low,close,volume
2024-08-15T00:00:00Z,1,5576.705030834681,5470.654832446569,0.6757202744483948,1
2024-08-16T00:00:00Z,0,5581.705944431218,5505.443957912532,0.5358851552009583,1
2024-08-19T00:00:00Z,1,5643.889787077147,5515.150251985353,0.6183156371116638,1
2024-08-20T00:00:00Z,0,5637.708539692219,5568.301225932781,0.4912564754486084,1
2024-08-21T00:00:00Z,1,5655.736510689836,5568.513489310164,0.5608401298522949,1
2024-08-22T00:00:00Z,-1,5677.497608797028,5526.672801359222,0.41664502024650574,1
2024-08-23T00:00:00Z,1,5677.8154298765,5549.16455059225,0.635295033454895,1
2024-08-26T00:00:00Z,0,5675.187257840298,5578.772703097202,0.4782266616821289,1
2024-08-27T00:00:00Z,0,5651.216554797196,5573.443601452804,0.5314661860466003,1
2024-08-28T00:00:00Z,-1,5656.594796281512,5531.385184187238,0.44741517305374146,1
2024-08-29T00:00:00Z,0,5679.398670877563,5551.261485372437,0.5130985975265503,1
2024-08-30T00:00:00Z,1,5694.646149780485,5538.514006469515,0.6219601035118103,1
2024-09-03T00:00:00Z,-1,5661.609189123599,5466.611025720151,0.3154820501804352,1
2024-09-04T00:00:00Z,0,5577.434997789096,5479.215392835904,0.49553465843200684,1
2024-09-05T00:00:00Z,0,5577.846941529075,5448.992902220925,0.47973310947418213,1
2024-09-06T00:00:00Z,-1,5563.530253224526,5361.560078806724,0.3425949513912201,1
2024-09-09T00:00:00Z,1,5515.825788551476,5402.864641136024,0.636202335357666,1
2024-09-10T00:00:00Z,1,5529.56715228394,5410.06321880981,0.5633925795555115,1
2024-09-11T00:00:00Z,1,5656.701772345696,5310.668344841804,0.6275105476379395,1
2024-09-12T00:00:00Z,1,5639.556263169332,5496.653697768168,0.5957111716270447,1
2024-09-13T00:00:00Z,1,5656.126661703631,5581.793260171369,0.5735579133033752,1
2024-09-16T00:00:00Z,0,5652.681917845388,5587.897671998362,0.5276682376861572,1
2024-09-17T00:00:00Z,0,5700.127730939537,5584.732132341713,0.5165176391601562,1
2024-09-18T00:00:00Z,0,5725.672508335323,5579.157569789677,0.48108404874801636,1
2024-09-19T00:00:00Z,1,5765.7412495096505,5654.2484965840995,0.6823222041130066,1
2024-09-20T00:00:00Z,0,5735.129462175217,5654.500908918533,0.4917435050010681,1
2024-09-23T00:00:00Z,0,5736.881595743005,5692.698482381995,0.5450295209884644,1
2024-09-24T00:00:00Z,0,5754.999894546141,5679.310164047609,0.5417091250419617,1
2024-09-25T00:00:00Z,0,5755.301329907787,5697.788513842213,0.492636501789093,1
2024-09-26T00:00:00Z,1,5793.268513194809,5695.111369617691,0.5586324334144592,1
2024-09-27T00:00:00Z,0,5781.979832197278,5709.139796708972,0.49945324659347534,1
2024-09-30T00:00:00Z,1,5799.691582738014,5668.978339136986,0.5608058571815491,1
2024-10-01T00:00:00Z,-1,5789.282579866296,5649.727185758704,0.4127209782600403,1
2024-10-02T00:00:00Z,0,5743.133767559833,5650.496115252667,0.515098512172699,1
2024-10-03T00:00:00Z,0,5739.263107296138,5656.886795047612,0.4946507215499878,1
2024-10-04T00:00:00Z,1,5783.982763498323,5672.057275564177,0.6108152866363525,1
2024-10-07T00:00:00Z,-1,5760.866723086947,5665.323218319303,0.41011589765548706,1
2024-10-08T00:00:00Z,1,5784.198417256237,5687.961738993763,0.6179901361465454,1
2024-10-09T00:00:00Z,1,5827.439037145989,5714.380787072761,0.5917218923568726,1
2024-10-10T00:00:00Z,0,5809.871157681424,5749.918393099826,0.49029940366744995,1
2024-10-11T00:00:00Z,1,5849.435666901059,5747.784059661441,0.580479621887207,1
2024-10-14T00:00:00Z,1,5896.427167993068,5804.552812475682,0.5979161858558655,1
2024-10-15T00:00:00Z,-1,5898.700427508418,5776.139416241582,0.4301854074001312,1
2024-10-16T00:00:00Z,1,5868.116571717546,5786.743291563704,0.5656483173370361,1
2024-10-17T00:00:00Z,0,5898.008790268737,5820.701170668763,0.511616051197052,1
2024-10-18T00:00:00Z,1,5886.708675088419,5831.571110067831,0.5578941106796265,1
2024-10-21T00:00:00Z,0,5887.692790460598,5804.017170476902,0.49306732416152954,1
2024-10-22T00:00:00Z,0,5884.318434685585,5799.891526251915,0.5082000494003296,1
2024-10-23T00:00:00Z,-1,5864.843733268615,5732.416520637635,0.41404831409454346,1
2024-10-24T00:00:00Z,0,5835.477003074717,5767.242723487783,0.5376296043395996,1
2024-10-25T00:00:00Z,0,5894.879013508093,5767.920791179407,0.510172963142395,1
2024-10-28T00:00:00Z,0,5853.698362112278,5812.301637887722,0.5432724356651306,1
2024-10-29T00:00:00Z,0,5871.126112394355,5778.233750886895,0.5316783785820007,1
2024-10-30T00:00:00Z,0,5869.842066087993,5792.377660474507,0.47660237550735474,1
2024-10-31T00:00:00Z,-1,5799.4468859608605,5678.7528210703895,0.33260276913642883,1
2024-11-01T00:00:00Z,1,5800.089665730833,5695.650568644167,0.5592242479324341,1
2024-11-04T00:00:00Z,0,5763.08281990356,5674.85712150269,0.48202240467071533,1
2024-11-05T00:00:00Z,1,5822.854318166617,5682.685720895883,0.6425575017929077,1
2024-11-06T00:00:00Z,1,5988.529251292348,5812.501022145152,0.7352858185768127,1
2024-11-07T00:00:00Z,1,6005.636236355058,5925.413568332442,0.5950440168380737,1
2024-11-08T00:00:00Z,1,6032.27724907716,5956.93271186034,0.5555285811424255,1
2024-11-11T00:00:00Z,0,6033.368434234173,5970.631565765827,0.524438738822937,1
2024-11-12T00:00:00Z,0,6033.8991759703495,5936.1008240296505,0.48112618923187256,1
2024-11-13T00:00:00Z,0,6030.012826302816,5944.087271353434,0.5161541104316711,1
2024-11-14T00:00:00Z,-1,6016.925836107272,5919.233831861478,0.4466261565685272,1
2024-11-15T00:00:00Z,-1,5938.752009854608,5829.577579989142,0.37605783343315125,1
2024-11-18T00:00:00Z,1,5931.621524045011,5842.448788454989,0.5573025941848755,1
2024-11-19T00:00:00Z,1,5961.563167907705,5817.236636779795,0.5578064322471619,1
2024-11-20T00:00:00Z,0,5951.553679645207,5829.676300823543,0.5137885212898254,1
2024-11-21T00:00:00Z,1,6006.889404413465,5843.690185430285,0.5728312730789185,1
2024-11-22T00:00:00Z,1,5988.663640350103,5928.596125274897,0.552337646484375,1
2024-11-25T00:00:00Z,0,6051.862849705387,5932.797306544613,0.5473774671554565,1
2024-11-26T00:00:00Z,1,6044.545560895494,5973.144380510756,0.5769440531730652,1
2024-11-27T00:00:00Z,0,6036.784057964513,5968.246215472987,0.4710649847984314,1
2024-11-29T00:00:00Z,1,6067.307888581679,5980.842013762071,0.5757153630256653,1
2024-12-02T00:00:00Z,0,6063.4535034149885,6025.4566528350115,0.5410096049308777,1
2024-12-03T00:00:00Z,0,6061.757481788285,6023.702479149215,0.5186198949813843,1
2024-12-04T00:00:00Z,1,6106.545790469012,6044.354111874738,0.5804750323295593,1
2024-12-05T00:00:00Z,0,6105.213269565749,6062.236437465501,0.49254101514816284,1
2024-12-06T00:00:00Z,0,6110.795601791586,6069.154593520914,0.5415337681770325,1
2024-12-09T00:00:00Z,-1,6106.280916601507,6030.858731835993,0.4456169307231903,1
2024-12-10T00:00:00Z,0,6082.456468582619,6012.833570479881,0.4803345203399658,1
2024-12-11T00:00:00Z,1,6112.139422098495,6040.600323995255,0.6026391386985779,1
2024-12-12T00:00:00Z,0,6092.572041329113,6038.358134452137,0.4534571170806885,1
2024-12-13T00:00:00Z,0,6100.552077589586,6013.798020066664,0.5132438540458679,1
2024-12-16T00:00:00Z,1,6099.6735658978,6044.6565122272,0.5559974312782288,1
2024-12-17T00:00:00Z,0,6068.258982272935,6024.611134914565,0.47037333250045776,1
2024-12-18T00:00:00Z,-1,6126.0054865307175,5812.4544744067825,0.2727503776550293,1
2024-12-19T00:00:00Z,0,5970.5098954941495,5831.0799482558505,0.5038124918937683,1
2024-12-20T00:00:00Z,1,6076.329563894222,5738.030299387028,0.6294694542884827,1
2024-12-23T00:00:00Z,1,6023.169352342258,5857.650471876492,0.5935418605804443,1
2024-12-24T00:00:00Z,1,6077.1221060813405,5944.4179329811595,0.6311269998550415,1
2024-12-26T00:00:00Z,0,6071.320441015239,5985.799676172261,0.5089783072471619,1
2024-12-27T00:00:00Z,-1,6035.152680844651,5903.967436342849,0.3958326578140259,1
2024-12-30T00:00:00Z,-1,5969.38590667292,5840.56428863958,0.39921700954437256,1
2024-12-31T00:00:00Z,0,5958.095157072006,5840.504940584244,0.4657481908798218,1
2025-01-02T00:00:00Z,0,5986.664451464079,5777.955177442171,0.48858070373535156,1
2025-01-03T00:00:00Z,1,5988.512871806044,5849.487128193956,0.645570695400238,1
2025-01-06T00:00:00Z,1,6056.1302520358,5924.9195526517,0.5749640464782715,1
2025-01-07T00:00:00Z,-1,6044.171361684799,5847.188989877701,0.3953744173049927,1
2025-01-08T00:00:00Z,0,5956.095748371561,5846.574173503439,0.5310755968093872,1
2025-01-10T00:00:00Z,-1,5919.843580587301,5778.286302225199,0.35719233751296997,1
2025-01-13T00:00:00Z,0,5873.300042010378,5738.619879864622,0.5312447547912598,1
2025-01-14T00:00:00Z,0,5906.9274700284,5770.4123737216,0.526429295539856,1
2025-01-15T00:00:00Z,1,5998.963477738376,5866.856346480374,0.6923047304153442,1
2025-01-16T00:00:00Z,0,5981.329110426013,5914.081045823987,0.48982346057891846,1
2025-01-17T00:00:00Z,1,6037.637473521027,5955.762428822723,0.6209611296653748,1
2025-01-21T00:00:00Z,1,6078.679389914672,5979.710258522828,0.6087765097618103,1
2025-01-22T00:00:00Z,1,6115.159096048854,6061.780845357396,0.5813993215560913,1
2025-01-23T00:00:00Z,1,6143.956107379752,6049.443794963998,0.5725395679473877,1
2025-01-24T00:00:00Z,0,6147.172224821057,6069.748185335193,0.48154354095458984,1
2025-01-27T00:00:00Z,-1,6036.922966599464,5943.166877150536,0.36411142349243164,1
2025-01-28T00:00:00Z,1,6123.54898755555,5945.62093431945,0.613300621509552,1
2025-01-29T00:00:00Z,0,6085.842025948659,5989.948013113841,0.4614376127719879,1
2025-01-30T00:00:00Z,1,6120.498754565313,5993.601343090937,0.5721276998519897,1
2025-01-31T00:00:00Z,0,6162.069978060026,5989.770353971224,0.4574331045150757,1
2025-02-03T00:00:00Z,-1,6064.374847615269,5881.685210978481,0.4301944077014923,1
2025-02-04T00:00:00Z,1,6073.078925872076,5960.271171784174,0.5928894877433777,1
2025-02-05T00:00:00Z,1,6093.951621696993,5975.968300178007,0.5572019219398499,1
2025-02-06T00:00:00Z,1,6104.649084256322,6026.210779024928,0.5542865991592407,1
2025-02-07T00:00:00Z,-1,6134.728233514354,5986.511512579396,0.4113197326660156,1
2025-02-10T00:00:00Z,1,6090.147216321551,6028.072510240949,0.587502121925354,1
2025-02-11T00:00:00Z,0,6093.83901095824,6024.78061794801,0.5173617005348206,1
2025-02-12T00:00:00Z,0,6091.980252742767,5974.019747257233,0.48300421237945557,1
2025-02-13T00:00:00Z,1,6158.1486248127185,6009.7117267497815,0.6252045631408691,1
2025-02-14T00:00:00Z,0,6137.648000422749,6097.442331608501,0.5127322673797607,1
2025-02-18T00:00:00Z,0,6145.923990363604,6083.215658073896,0.5409709215164185,1
2025-02-19T00:00:00Z,0,6167.029211806832,6091.550866318168,0.5402119159698486,1
2025-02-20T00:00:00Z,0,6157.718547145836,6061.371296604164,0.4652068614959717,1
2025-02-21T00:00:00Z,-1,6151.3828720389865,5971.9970107735135,0.34409117698669434,1
2025-02-24T00:00:00Z,0,6073.813632692414,5947.666347776336,0.45827728509902954,1
2025-02-25T00:00:00Z,0,6031.483571127945,5869.656565590805,0.4614284932613373,1
2025-02-26T00:00:00Z,0,6049.547257106751,5892.962508518249,0.5150718688964844,1
2025-02-27T00:00:00Z,-1,6041.382564456202,5811.087162106298,0.3535139560699463,1
2025-02-28T00:00:00Z,1,6041.389843729732,5755.670214864018,0.6734853982925415,1
2025-03-03T00:00:00Z,-1,6045.660915001761,5751.339084998239,0.3400569558143616,1
2025-03-04T00:00:00Z,-1,5916.063436030643,5681.606485844357,0.38480842113494873,1
2025-03-05T00:00:00Z,1,5935.345092128642,5667.594849277608,0.632234513759613,1
2025-03-06T00:00:00Z,-1,5846.0690207826265,5677.6511940611235,0.338400661945343,1
2025-03-07T00:00:00Z,1,5850.097490286978,5599.202314400522,0.5747762322425842,1
2025-03-10T00:00:00Z,-1,5745.460990322914,5523.929146395836,0.2836281955242157,1
2025-03-11T00:00:00Z,-1,5682.7589701589895,5481.9509907785105,0.43061745166778564,1
2025-03-12T00:00:00Z,1,5696.766304020071,5491.513481136179,0.5679116249084473,1
2025-03-13T00:00:00Z,-1,5632.239754551352,5470.189932948648,0.3700205385684967,1
2025-03-14T00:00:00Z,1,5703.267677034019,5505.852440153481,0.7123275995254517,1
2025-03-17T00:00:00Z,1,5745.827747546544,5588.812389172206,0.5843616724014282,1
2025-03-18T00:00:00Z,-1,5677.219827250141,5575.069723531109,0.39968353509902954,1
2025-03-19T00:00:00Z,1,5773.889485535794,5563.640787901706,0.6287928819656372,1
2025-03-20T00:00:00Z,0,5749.694090110774,5593.785890357976,0.48901641368865967,1
2025-03-21T00:00:00Z,0,5706.2552670042205,5567.6846744020295,0.522816002368927,1
2025-03-24T00:00:00Z,1,5814.36291735628,5678.85729748747,0.6873946785926819,1
2025-03-25T00:00:00Z,0,5801.043933421897,5746.326183765603,0.5312322974205017,1
2025-03-26T00:00:00Z,-1,5818.84653272375,5659.18374071375,0.3948708772659302,1
2025-03-27T00:00:00Z,0,5761.509915601695,5641.709810960805,0.4765276312828064,1
2025-03-28T00:00:00Z,-1,5722.742041407691,5535.568017186059,0.32477161288261414,1
2025-03-31T00:00:00Z,1,5707.383082003216,5408.906957059284,0.5749692320823669,1
2025-04-01T00:00:00Z,1,5701.730893591768,5507.358950158232,0.5557976961135864,1
2025-04-02T00:00:00Z,1,5768.080974103068,5498.709064959432,0.5876675248146057,1
2025-04-03T00:00:00Z,-1,5524.42693910579,5365.93292417546,0.22904527187347412,1
2025-04-04T00:00:00Z,-1,5341.090173373639,5020.949865688861,0.22025731205940247,1
2025-04-07T00:00:00Z,0,5447.140854400495,4634.469008880755,0.48737913370132446,1
2025-04-08T00:00:00Z,-1,5394.165423110273,4783.724713608477,0.3548385500907898,1
2025-04-09T00:00:00Z,1,5914.62988008227,4515.14013944898,0.813064694404602,1
2025-04-10T00:00:00Z,-1,5413.855919400696,5054.564002474304,0.25519609451293945,1
2025-04-11T00:00:00Z,1,5492.44778425328,5109.78219621547,0.6906955242156982,1
2025-04-14T00:00:00Z,1,5520.361040338059,5297.118940130691,0.6003658771514893,1
2025-04-15T00:00:00Z,0,5482.01983575261,5354.83026190364,0.4941312074661255,1
2025-04-16T00:00:00Z,-1,5412.310135996755,5175.720137440745,0.3077490031719208,1
2025-04-17T00:00:00Z,0,5366.744668504922,5217.145468213828,0.5284562110900879,1
2025-04-21T00:00:00Z,-1,5272.470710283116,5062.099113935634,0.30104905366897583,1
2025-04-22T00:00:00Z,1,5384.471406218159,5132.808378938091,0.7343690991401672,1
2025-04-23T00:00:00Z,1,5546.869758972083,5278.990104309167,0.6798784732818604,1
2025-04-24T00:00:00Z,1,5572.290727610351,5289.069135670899,0.7058145999908447,1
2025-04-25T00:00:00Z,1,5571.058031499386,5412.911695063114,0.5944383144378662,1
2025-04-28T00:00:00Z,0,5597.934173149988,5424.366119818762,0.5207481384277344,1
2025-04-29T00:00:00Z,1,5610.229953110218,5467.420437514782,0.5778076648712158,1
2025-04-30T00:00:00Z,0,5660.623557570507,5354.456520554493,0.5301744341850281,1
2025-05-01T00:00:00Z,1,5694.806888119434,5561.453365786816,0.5831172466278076,1
2025-05-02T00:00:00Z,1,5739.503161039436,5603.476819429314,0.6642022132873535,1
2025-05-05T00:00:00Z,-1,5705.046865817538,5612.812997463712,0.44308847188949585,1
2025-05-06T00:00:00Z,-1,5676.858862832596,5558.761254354904,0.4293164610862732,1
2025-05-07T00:00:00Z,1,5697.493210133631,5535.876907053869,0.5620096921920776,1
2025-05-08T00:00:00Z,1,5769.0496935960255,5586.4302868727245,0.5777794122695923,1
2025-05-09T00:00:00Z,0,5715.723299383535,5620.116544366465,0.5055392980575562,1
2025-05-12T00:00:00Z,1,5890.757960794726,5740.692234517774,0.7655222415924072,1
2025-05-13T00:00:00Z,1,5943.189085715276,5808.471070534724,0.5931333899497986,1
2025-05-14T00:00:00Z,0,5924.632860782411,5854.026807186339,0.5250605940818787,1
2025-05-15T00:00:00Z,1,5957.2578777313465,5832.1122394561535,0.5596617460250854,1
2025-05-16T00:00:00Z,1,5988.8937425056065,5877.0862379631435,0.5905867218971252,1
2025-05-19T00:00:00Z,0,6006.775733772316,5857.524070915184,0.5233942866325378,1
2025-05-20T00:00:00Z,0,5973.654716259247,5888.665107959503,0.4701945185661316,1
2025-05-21T00:00:00Z,-1,5976.1259512985125,5793.1543221389875,0.3513479232788086,1
2025-05-22T00:00:00Z,0,5904.656366150826,5799.243536192924,0.5085372924804688,1
2025-05-23T00:00:00Z,-1,5856.810363457655,5740.109558417345,0.43962591886520386,1
2025-05-27T00:00:00Z,1,5974.013472162274,5804.386430181476,0.7071337103843689,1
2025-05-28T00:00:00Z,0,5966.14017952123,5855.65962516627,0.45176154375076294,1
2025-05-29T00:00:00Z,1,5981.838961823261,5835.090725676739,0.558330237865448,1
2025-05-30T00:00:00Z,0,5962.371192337392,5803.429100631358,0.5126282572746277,1
2025-06-02T00:00:00Z,1,5979.891971503326,5818.938106621674,0.5593289732933044,1
2025-06-03T00:00:00Z,1,6011.59719338076,5898.75290427549,0.5777848958969116,1
2025-06-04T00:00:00Z,0,6003.0152513094945,5953.5745924405055,0.5143705606460571,1
2025-06-05T00:00:00Z,0,6035.412528425455,5885.487862199545,0.45493417978286743,1
2025-06-06T00:00:00Z,1,6040.7240144851385,5954.7759855148615,0.6237905621528625,1
2025-06-09T00:00:00Z,0,6035.523049313808,5979.967185061192,0.5238869190216064,1
2025-06-10T00:00:00Z,1,6067.552603471297,5975.736947309953,0.5743704438209534,1
2025-06-11T00:00:00Z,0,6086.9570995540125,5974.7626270084875,0.4827813506126404,1
2025-06-12T00:00:00Z,1,6068.542597075604,5980.767461518146,0.5562517046928406,1
2025-06-13T00:00:00Z,-1,6050.934226789221,5938.435890398279,0.3935503363609314,1
2025-06-16T00:00:00Z,1,6079.632717538043,5975.197360586957,0.6150457262992859,1
2025-06-17T00:00:00Z,-1,6043.721955365909,5954.327849321591,0.42253607511520386,1
2025-06-18T00:00:00Z,0,6041.896439547447,5948.243697171303,0.5100627541542053,1
2025-06-20T00:00:00Z,0,6050.303873227007,5920.456380679243,0.4890860915184021,1
2025-06-23T00:00:00Z,1,6081.562788899464,5890.437211100536,0.6171702742576599,1
2025-06-24T00:00:00Z,1,6128.62074955611,6032.38901606889,0.6318779587745667,1
2025-06-25T00:00:00Z,0,6123.103526931955,6065.496082443045,0.5135046243667603,1
2025-06-26T00:00:00Z,1,6170.1148613244295,6083.6751777380705,0.6011424660682678,1
2025-06-27T00:00:00Z,1,6219.302239034674,6100.728034402826,0.5715166926383972,1
2025-06-30T00:00:00Z,1,6237.979830400553,6152.070462568197,0.5709257125854492,1
2025-07-01T00:00:00Z,0,6227.2162471663905,6161.5337528336095,0.5009654760360718,1
2025-07-02T00:00:00Z,1,6249.864039884327,6166.026096834423,0.5663675665855408,1
2025-07-03T00:00:00Z,1,6307.732359667949,6223.377503613301,0.6044119596481323,1
2025-07-07T00:00:00Z,-1,6288.1813042859285,6174.8885199328215,0.42756763100624084,1
2025-07-08T00:00:00Z,0,6255.312265204731,6205.137930107769,0.5054898262023926,1
2025-07-09T00:00:00Z,1,6291.065776740463,6209.524555290787,0.580589234828949,1
2025-07-10T00:00:00Z,0,6311.3293886586325,6230.3307675913675,0.5443276166915894,1
2025-07-11T00:00:00Z,0,6284.6158430657815,6222.4241959967185,0.47663241624832153,1
2025-07-14T00:00:00Z,0,6291.355870347237,6221.174403090263,0.5293603539466858,1
2025-07-15T00:00:00Z,0,6330.370360641944,6213.349854201806,0.4693569540977478,1
2025-07-16T00:00:00Z,0,6304.6651577277225,6165.0448032097775,0.549299418926239,1
2025-07-17T00:00:00Z,1,6329.004668412614,6237.955292524886,0.573191225528717,1
2025-07-18T00:00:00Z,0,6331.159748966107,6269.720133846393,0.5125235915184021,1
2025-07-21T00:00:00Z,0,6353.170144124073,6286.699973063427,0.529267430305481,1
2025-07-22T00:00:00Z,0,6334.037913445616,6263.792164679384,0.5207124352455139,1
2025-07-23T00:00:00Z,1,6386.486700904788,6291.643670188962,0.5989947319030762,1
2025-07-24T00:00:00Z,0,6392.123908724054,6349.755974088446,0.5213947892189026,1
2025-07-25T00:00:00Z,1,6411.045610744448,6353.303998630552,0.5579246878623962,1
2025-07-28T00:00:00Z,0,6414.102343255159,6362.757520026091,0.5155312418937683,1
2025-07-29T00:00:00Z,0,6431.040295366198,6342.139392133802,0.48038387298583984,1
2025-07-30T00:00:00Z,0,6426.589781110175,6306.330140764825,0.4994957447052002,1
2025-07-31T00:00:00Z,0,6473.951059978048,6280.709096271952,0.47223883867263794,1
2025-08-01T00:00:00Z,-1,6313.571937537752,6186.397789024748,0.352489709854126,1
2025-08-04T00:00:00Z,1,6369.869795462204,6232.530106881546,0.664290726184845,1
2025-08-05T00:00:00Z,0,6372.0207079652755,6263.3494092222245,0.4594872295856476,1
2025-08-06T00:00:00Z,1,6383.525292873848,6270.414648532402,0.5934858322143555,1
2025-08-07T00:00:00Z,0,6429.76805101207,6270.26173414418,0.5045726299285889,1
2025-08-08T00:00:00Z,1,6419.078945285553,6331.301425808197,0.5988689064979553,1
2025-08-11T00:00:00Z,0,6428.216671594419,6343.093386999331,0.48545265197753906,1
2025-08-12T00:00:00Z,1,6485.090454137069,6347.219116175431,0.6339961290359497,1
2025-08-13T00:00:00Z,0,6499.662194677512,6425.637610009988,0.5497032999992371,1
2025-08-14T00:00:00Z,0,6490.90181938844,6424.08792670531,0.5169512033462524,1
2025-08-15T00:00:00Z,0,6500.337431755732,6422.852509650518,0.4810764789581299,1
2025-08-18T00:00:00Z,0,6464.394048084068,6428.656244884682,0.5124079585075378,1
2025-08-19T00:00:00Z,-1,6481.722500527278,6374.977694785222,0.44867801666259766,1
2025-08-20T00:00:00Z,0,6439.783199240919,6312.476566384081,0.48626089096069336,1
2025-08-21T00:00:00Z,0,6412.843779521063,6333.516083760187,0.4688301086425781,1
2025-08-22T00:00:00Z,1,6541.8862550042395,6321.5937254645105,0.6680373549461365,1
2025-08-25T00:00:00Z,0,6480.323515409837,6424.626679902663,0.4659501314163208,1
2025-08-26T00:00:00Z,1,6490.287275186041,6407.292802938959,0.5596800446510315,1
2025-08-27T00:00:00Z,0,6502.849736956763,6442.050165386987,0.5403683185577393,1
2025-08-28T00:00:00Z,0,6530.882671427738,6444.307269978512,0.5488897562026978,1
2025-08-29T00:00:00Z,-1,6512.660764567234,6423.668825276516,0.44291216135025024,1
2025-09-02T00:00:00Z,-1,6441.015205611329,6336.104911576171,0.4373692572116852,1
2025-09-03T00:00:00Z,1,6475.05346891284,6394.78637483716,0.5702279210090637,1
2025-09-04T00:00:00Z,1,6536.729967188643,6411.790052342607,0.6044889092445374,1
2025-09-05T00:00:00Z,0,6575.042981582577,6401.586901229923,0.47809988260269165,1
